date,all_sources,coal,natural_gas,nuclear,hydro,wind,solar_all,other,state
2024-12-31,19393.9777290624,-416.2534935500116,8489.048642970432,0.0,502.3989303176827,10930.713179603285,43.51110461314244,98.76743145231332,Oklahoma
2001-03-31,12076.691,1175.867,2497.167,0.0,8121.892,13.798,0.0,173.976,Oregon
2001-06-30,11346.73,895.391,2407.056,0.0,7826.256,18.357,0.0,198.014,Oregon
2001-09-30,10083.937,1191.004,3071.78,0.0,5591.01,17.24,0.0,212.438,Oregon
2001-12-31,11544.548,1182.791,3006.962,0.0,7105.394,39.192,0.0,204.098,Oregon
2002-03-31,13219.504,1131.19,2615.785,0.0,9194.065,102.699,0.0,173.451,Oregon
2002-06-30,12135.092,523.068,1085.707,0.0,10279.438,94.557,0.0,150.147,Oregon
2002-09-30,10396.256,892.637,1757.364,0.0,7451.292,85.449,0.0,207.547,Oregon
2002-12-31,11348.516,1232.789,2354.037,0.0,7488.371,93.454,0.0,179.615,Oregon
2003-03-31,12984.155,1138.799,2485.537,0.0,9008.283,130.812,0.0,190.956,Oregon
2003-06-30,11913.102,794.545,803.067,0.0,10072.509,97.794,0.0,139.051,Oregon
2003-09-30,11642.865,1196.755,3829.428,0.0,6357.256,83.176,0.0,168.889,Oregon
2003-12-31,12426.017,1174.748,3125.665,0.0,7812.283,131.837,0.0,180.651,Oregon
2004-03-31,14077.85514,1188.7353,3314.10509,0.0,9234.9381,161.83493,0.0,136.57821,Oregon
2004-06-30,11819.58478,376.2033,2293.10702,0.0,8860.852,158.30375,0.0,129.74961,Oregon
2004-09-30,11668.64356,775.4333,3946.98534,0.0,6644.49676,163.71509,0.0,129.98379,Oregon
2004-12-31,13815.19472,1215.2893,3970.98528,0.0,8340.53205,135.15824,0.0,141.35879,Oregon
2005-03-31,13896.46098,1192.05576,3671.58553,0.0,8646.09681,144.69197,0.0,222.60168,Oregon
2005-06-30,11692.00322,826.067,1971.60213,0.0,8497.11134,179.02994,0.0,213.47393,Oregon
2005-09-30,11149.8258,1151.833,3633.66529,0.0,5931.79673,183.60485,0.0,236.93206,Oregon
2005-12-31,12586.71253,296.53,3914.14258,0.0,7873.34013,226.94726,0.0,233.70765,Oregon
2006-03-31,14357.09124,-12.349,2365.21846,0.0,11533.34772,251.233,0.0,219.06742,Oregon
2006-06-30,13331.73228,40.612,699.81869,0.0,12176.04533,206.96,0.0,207.09749,Oregon
2006-09-30,12290.82912,1149.736,4181.15497,0.0,6500.5635,214.552,0.0,244.13539,Oregon
2006-12-31,13361.04248,1192.629,3992.44952,0.0,7640.34071,258.474,0.0,267.78906,Oregon
2007-03-31,15239.17728,1088.79614,3007.71428,0.0,10646.9214,246.982,0.0,239.96117,Oregon
2007-06-30,13090.49461,785.3294,2130.23703,0.0,9641.44474,326.48,0.0,204.50248,Oregon
2007-09-30,12456.02001,1245.61258,4738.65101,0.0,5875.88112,304.157,0.0,291.10588,Oregon
2007-12-31,14292.10205,1231.88578,4981.06539,0.0,7423.19223,369.37528,0.0,284.21243,Oregon
2008-03-31,16670.15492,1155.8614,5340.00372,0.0,9345.30349,581.10612,0.0,236.19099,Oregon
2008-06-30,14640.03454,510.10056,2601.44609,0.0,10445.86464,912.15447,0.0,169.70119,Oregon
2008-09-30,12941.26481,1140.88276,4424.75106,0.0,6487.01439,633.97915,0.0,253.67922,Oregon
2008-12-31,14466.98326,1237.47409,5020.96089,0.0,7526.8416,447.99443,0.0,232.3345,Oregon
2009-03-31,15847.21084,1186.50936,4479.67065,0.0,9306.09394,640.25554,0.0,229.45156,Oregon
2009-06-30,13467.6033,126.12988,1205.69025,0.0,10820.99121,1147.37153,0.0,166.22899,Oregon
2009-09-30,12815.06546,632.76532,5345.72871,0.0,5509.29776,1077.86121,0.0,248.27704,Oregon
2009-12-31,14560.97685,1251.49697,5102.36176,0.0,7397.12994,604.22536,0.0,205.36418,Oregon
2010-03-31,14372.43424,1202.3259,4706.7159,0.0,7700.82982,541.71507,0.0,220.34858,Oregon
2010-06-30,13094.57886,498.15966,1971.8652,0.0,8936.73886,1486.71975,0.0,199.80243,Oregon
2010-09-30,13045.4819,1188.97803,4473.28769,0.0,5942.63494,1198.72757,0.0,240.8357,Oregon
2010-12-31,14614.50416,1236.97141,4499.30693,0.0,7962.05638,692.84441,0.0,222.71445,Oregon
2011-03-31,16293.44199,889.7422,1777.88599,0.0,12506.39435,889.92012,0.0,226.61478,Oregon
2011-06-30,14982.50486,220.49996,677.60784,0.0,12384.84928,1549.49654,0.0,147.97002,Oregon
2011-09-30,13697.96794,1027.45193,2102.25604,0.0,9058.14238,1309.71604,0.0,198.42472,Oregon
2011-12-31,14721.24934,1195.82213,3939.97967,0.0,8365.435,1026.24132,0.0,192.66991,Oregon
2012-03-31,17016.38211,796.71744,4266.5328,0.0,10255.56983,1452.39935,0.0,243.13501,Oregon
2012-06-30,14785.87912,0.0,805.94467,0.0,11948.25426,1861.85028,0.0,167.49957,Oregon
2012-09-30,14488.78287,707.21502,3047.83543,0.0,8696.60662,1820.04889,0.0,211.78033,Oregon
2012-12-31,14641.68637,1130.40208,3504.37535,0.0,8509.7477,1209.1853,0.0,285.29355,Oregon
2013-03-31,16641.30535,1141.98068,4223.80392,0.0,9280.27491,1637.08461,0.0,354.31148,Oregon
2013-06-30,14445.21699,627.25477,1585.93748,0.0,9680.17603,2339.31952,0.0,205.13481,Oregon
2013-09-30,13746.7214,791.58987,4016.95527,0.0,6497.21564,2115.9179,0.0,317.02371,Oregon
2013-12-31,15062.27094,1198.17042,4536.3436,0.0,7640.00043,1363.37998,0.0,316.99519,Oregon
2014-03-31,16337.27092,959.27995,3540.34046,0.0,9865.27994,1618.94585,16.32629,347.28558,Oregon
2014-06-30,14463.11209,131.90891,993.2836,0.0,10511.88228,2527.83329,32.04949,288.7412,Oregon
2014-09-30,14214.70525,1099.47537,4191.42854,0.0,6605.18745,1926.44142,36.86323,382.1378,Oregon
2014-12-31,15104.81893,1001.92879,3973.90519,0.0,8279.58633,1482.18144,18.52128,358.92777,Oregon
2015-03-31,15940.0588,25.75008,2604.62028,0.0,11893.74151,1044.90281,19.7251,366.20536,Oregon
2015-06-30,12768.21837,279.19845,3519.94249,0.0,6707.56702,1949.6399,36.81923,302.18397,Oregon
2015-09-30,13884.15566,1044.05751,5129.78581,0.0,5281.02941,2108.26503,40.70476,311.72329,Oregon
2015-12-31,15274.10182,1028.35341,4982.74389,0.0,7371.51307,1528.74726,18.61636,356.29035,Oregon
2016-03-31,16755.72728,308.3834,3851.44085,0.0,10964.17008,1281.76407,29.93288,343.97788,Oregon
2016-06-30,14378.26216,101.6835,2007.80283,0.0,9561.13534,2432.10376,59.20396,264.73408,Oregon
2016-09-30,14228.32666,966.87847,5383.0186,0.0,5476.91688,2090.2368,68.28461,296.74093,Oregon
2016-12-31,14819.69672,521.25676,4064.39884,0.0,8547.14405,1353.02336,34.83206,319.41647,Oregon
2017-03-31,16762.80815,553.76544,3361.26542,0.0,11465.56398,1054.71808,58.61028,294.08444,Oregon
2017-06-30,15335.52642,0.0,700.07628,0.0,12291.17196,2014.98071,115.69336,271.6875,Oregon
2017-09-30,15725.51298,952.03054,5498.23931,0.0,6957.02729,1949.56717,120.70762,308.34956,Oregon
2017-12-31,14889.89992,222.30872,5506.79751,0.0,7580.17477,1207.32703,77.79072,320.16545,Oregon
2018-03-31,17583.9366,0.0,4336.25892,0.0,11112.82642,1722.78015,123.92163,321.17705,Oregon
2018-06-30,15756.24964,29.68544,1900.73736,0.0,10954.42927,2433.683,243.46044,259.69719,Oregon
2018-09-30,16165.52218,812.30531,6298.64623,0.0,6366.54262,2144.42818,270.53896,344.83934,Oregon
2018-12-31,14607.85199,634.40022,5387.13406,0.0,7008.97469,1146.55067,138.45276,321.91201,Oregon
2019-03-31,16336.95679,804.55132,5838.41711,0.0,8406.52111,863.35685,154.29475,305.81102,Oregon
2019-06-30,14794.51849,0.0,2698.69513,0.0,9285.88849,2354.9632,290.03413,238.81881,Oregon
2019-09-30,16022.83,952.36299,6495.3379,0.0,5697.5697,2316.45431,304.92518,333.89693,Oregon
2019-12-31,15104.07269,812.24523,5899.88402,0.0,6932.02372,1034.11468,153.68169,304.50522,Oregon
2020-03-31,18142.47096,628.34652,5894.09909,0.0,8842.91161,2296.78746,202.22093,320.18957,Oregon
2020-06-30,14153.15822,0.0,2418.42116,0.0,8740.37855,2397.96223,433.86194,245.19855,Oregon
2020-09-30,16334.60232,890.5654,5253.36492,0.0,7099.96682,2382.12019,484.48212,315.44314,Oregon
2020-12-31,14994.55046,111.23285,5454.02819,0.0,7237.386,1700.38412,214.66414,315.75457,Oregon
2021-03-31,16772.56343,0.0,5021.70328,0.0,8697.35282,2454.57044,325.07731,322.39324,Oregon
2021-06-30,13923.16264,0.0,3886.24813,0.0,6562.67576,2645.31462,612.38542,313.90919,Oregon
2021-09-30,14646.41163,0.0,6032.74686,0.0,5527.95186,2293.6023,578.21964,324.77234,Oregon
2021-12-31,15739.69883,0.0,5416.68246,0.0,7573.19933,2199.77974,296.31336,300.71428,Oregon
2022-03-31,17109.73332072306,359.36617378848075,4710.934995091279,0.0,9659.724783160926,2198.597622162864,385.5625278328969,353.70994343151096,Oregon
2022-06-30,15435.666873939848,-64.50977443163228,2945.664390247174,0.0,9601.861230892931,2714.1503548167693,433.3257328297213,307.413120747878,Oregon
2022-09-30,15043.911180358642,575.0911644657954,5586.436868474666,0.0,6097.412966290472,2590.0898988115664,445.51377839435696,361.985776098128,Oregon
2022-12-31,15860.0076633284,556.3498976042554,5577.08725698152,0.0,7343.86655897025,2208.0306857500937,415.53209156956007,356.73741672771064,Oregon
2023-03-31,17185.14536526796,278.21639651534133,4400.432680231317,0.0,10002.812889865343,2188.8940219596625,443.2061910302015,366.0046474194912,Oregon
2023-06-30,15444.734627708174,-71.43107668116949,3031.125942305489,0.0,9537.041261422932,2785.7424807494413,481.0153071534129,317.5037246327578,Oregon
2023-09-30,15342.470021655186,611.2426936360802,5684.381445315703,0.0,6060.664103530368,2689.284659794723,494.9074707417377,375.8066121928671,Oregon
2023-12-31,16045.99810269224,620.4434998981123,5732.492895193833,0.0,7154.618515983366,2306.876492967206,473.4152035537235,368.9286054223368,Oregon
2024-03-31,18152.395522608444,379.06210870896746,5732.608629539316,0.0,9066.79216654746,2675.6385607356383,491.6077431273817,358.90605446237146,Oregon
2024-06-30,15591.555694185863,-203.4723377696755,3259.883659822851,0.0,9341.56622277028,3038.912408994127,556.0178847873285,308.96389144404657,Oregon
2024-09-30,15511.706060290286,362.2940053778964,5757.233958538004,0.0,6211.4102632369095,2887.056246753837,570.859758642676,354.7306741099012,Oregon
2024-12-31,16188.532084932274,287.74412863967615,5720.200294621899,0.0,7471.490357671919,2484.015973231089,517.9655547904106,360.98764113407753,Oregon
2001-03-31,50758.154,29227.782,347.033,18971.222,611.78,2.881,0.0,629.002,Pennsylvania
2001-06-30,46660.273,25840.637,547.804,17846.024,560.527,2.6630000000000003,0.0,663.287,Pennsylvania
2001-09-30,51480.157,29971.212,1097.114,18482.308,208.191,2.949,0.0,703.454,Pennsylvania
2001-12-31,47678.006,26860.817,1044.344,18431.243,269.506,2.682,0.0,691.853,Pennsylvania
2002-03-31,47882.431,27477.112,1126.321,17744.373,528.09,21.448,0.0,616.331,Pennsylvania
2002-06-30,48394.667,25663.449,1376.334,19241.602,798.708,13.105,0.0,719.507,Pennsylvania
2002-09-30,55631.078,31052.057,3136.97,19326.048,253.119,7.598,0.0,704.346,Pennsylvania
2002-12-31,52414.701,29713.822,1075.912,19776.907,630.645,15.616,0.0,659.539,Pennsylvania
2003-03-31,51678.018,29353.333,829.022,18154.729,822.755,19.741,0.0,619.819,Pennsylvania
2003-06-30,48607.749,26557.257,1097.061,18641.192,880.195,15.487,0.0,658.371,Pennsylvania
2003-09-30,54840.56,31002.141,2485.237,18724.829,751.108,9.696,0.0,722.998,Pennsylvania
2003-12-31,51223.186,29097.143,1107.215,18840.112,892.21,66.597,0.0,696.748,Pennsylvania
2004-03-31,54195.43867,30515.45882,1874.11052,18720.133,804.77274,101.00805,0.0,651.27119,Pennsylvania
2004-06-30,51862.21268,26865.14499,2775.99708,19497.157,873.91942,69.34025,0.0,644.36426,Pennsylvania
2004-09-30,56514.45484,30459.01844,4105.91746,19776.758,760.57188,42.40433,0.0,711.1956,Pennsylvania
2004-12-31,52086.39459,29336.16109,1057.62185,19464.584,716.07388,93.55922,0.0,702.25661,Pennsylvania
2005-03-31,53954.61761,31400.22865,1510.76694,18333.122,752.8582,86.47796,0.0,667.69139,Pennsylvania
2005-06-30,51573.38374,28226.67695,2025.62433,19370.994,572.1841,60.36725,0.0,698.63927,Pennsylvania
2005-09-30,60762.4996,32953.57591,5443.9966,19494.335,249.32475,38.22171,0.0,720.04898,Pennsylvania
2005-12-31,51800.62416,28352.77289,1827.36197,19090.981,657.81178,99.17409,0.0,689.30286,Pennsylvania
2006-03-31,52807.32256,30792.897,2189.02659,17831.045,837.23938,114.64785,0.0,687.614,Pennsylvania
2006-06-30,53132.09906,29013.81407,3252.18065,18955.789,679.39646,77.11125,0.0,703.94946,Pennsylvania
2006-09-30,60070.5454,32218.19748,6375.70627,19583.999,633.91731,58.66063,0.0,728.49336,Pennsylvania
2006-12-31,52801.62763,30532.99403,1724.81496,18926.799,693.58887,110.68828,0.0,714.31287,Pennsylvania
2007-03-31,54601.73483,30921.96242,2364.56234,18999.807,844.44339,145.03025,0.0,695.05837,Pennsylvania
2007-06-30,55646.67793,29834.72208,4407.77698,19654.729,661.59283,100.65382,0.0,690.68659,Pennsylvania
2007-09-30,61675.11571,32428.50707,8143.1641,19909.866,165.94822,71.74411,0.0,715.07981,Pennsylvania
2007-12-31,54164.81178,29507.90288,4282.09612,18811.914,563.9976,152.58961,0.0,719.30125,Pennsylvania
2008-03-31,55785.63132,31562.37748,3076.2603,18820.654,1095.55725,206.77822,0.0,709.30328,Pennsylvania
2008-06-30,52472.73618,27332.24892,3672.09004,19246.576,741.2075,164.09316,0.0,742.49495,Pennsylvania
2008-09-30,58672.53043,30087.70777,7350.54886,20028.759,215.22732,93.13583,0.0,738.73352,Pennsylvania
2008-12-31,55420.02681,28601.07753,4631.70759,20562.104,496.86592,265.41779,0.0,715.99864,Pennsylvania
2009-03-31,55850.73391,27681.69717,5870.8452,20178.726,735.04146,178.48244,0.0,742.05493,Pennsylvania
2009-06-30,51894.66812,24509.91893,7214.58127,18405.95,785.56636,176.44358,0.0,775.01918,Pennsylvania
2009-09-30,58503.26089,26895.75372,9833.41545,20280.936,446.70861,180.05846,0.0,789.42879,Pennsylvania
2009-12-31,53247.48064,26387.16462,6296.11292,18462.074,715.54917,539.80361,0.0,784.16964,Pennsylvania
2010-03-31,55565.31451,29144.86559,5176.90368,18958.103,834.80589,590.45507,0.0,756.2147,Pennsylvania
2010-06-30,53693.1141,25137.73886,7730.32024,18946.189,615.4551,394.57989,0.0,804.48743,Pennsylvania
2010-09-30,62147.85172,29329.43398,11648.71403,19660.707,177.90823,282.28645,0.0,839.23202,Pennsylvania
2010-12-31,58346.02583,26757.25367,9161.67016,20263.349,704.03178,586.71031,0.0,827.90642,Pennsylvania
2011-03-31,56229.38181,25722.39952,8611.04288,19700.286,738.59683,600.8612,0.0,736.55983,Pennsylvania
2011-06-30,53178.91391,24728.84351,10067.91449,15923.611,1050.35092,422.07137,0.0,812.2959,Pennsylvania
2011-09-30,62404.95756,27960.87019,12660.94818,20110.776,455.21076,245.71111,0.0,829.27303,Pennsylvania
2011-12-31,55501.46909,22190.96831,10452.25941,20411.944,973.0575,525.82133,0.0,795.77754,Pennsylvania
2012-03-31,57087.48948,20881.65324,13243.92914,20584.398,803.44876,653.49209,0.0,796.60284,Pennsylvania
2012-06-30,51470.66392,19566.58308,12818.62743,17063.834,655.09012,466.23266,0.0,779.79262,Pennsylvania
2012-09-30,60792.98487,25093.38872,15062.31227,19199.073,211.67865,302.33874,0.0,799.41608,Pennsylvania
2012-12-31,54068.57721,21606.58039,11937.3301,18327.103,571.70249,706.59451,0.0,818.37289,Pennsylvania
2013-03-31,60347.98214,23980.34872,12284.6488,21262.577,784.91404,1087.53036,0.0,770.80653,Pennsylvania
2013-06-30,54222.88279,22779.39713,11256.85921,17696.696,720.85334,859.29784,0.0,752.33377,Pennsylvania
2013-09-30,59373.40628,23243.55959,14273.44283,20060.29,427.50829,406.76656,0.0,817.25555,Pennsylvania
2013-12-31,52841.35926,18439.90353,12122.75145,19694.468,591.39734,998.44826,0.0,839.02107,Pennsylvania
2014-03-31,57807.04087,24322.03631,10923.19367,19390.296,764.48854,1137.11782,65.75762,757.99849,Pennsylvania
2014-06-30,53295.42799,20244.07755,12018.67252,18216.07,1108.07819,782.11397,95.46167,844.66819,Pennsylvania
2014-09-30,56279.21432,17441.14416,16190.5022,20824.962,316.28087,514.72655,94.91759,900.79712,Pennsylvania
2014-12-31,53653.55131,16978.37055,13888.86682,20283.331,452.30941,1130.77166,57.98915,826.84031,Pennsylvania
2015-03-31,58371.00965,21173.42551,12949.22066,21322.425,618.63706,1120.99879,67.74062,778.42457,Pennsylvania
2015-06-30,49457.3206,14928.36519,13575.50009,18313.68,952.92165,784.28109,99.38434,794.47665,Pennsylvania
2015-09-30,57906.2849,17112.86954,17910.33524,21027.903,500.40176,406.16861,98.37667,859.83086,Pennsylvania
2015-12-31,48810.65209,11422.57249,15019.59855,19852.744,531.74353,1041.22351,59.74385,842.829,Pennsylvania
2016-03-31,52039.28635,13008.36632,14734.6768,21103.436,1080.34203,1154.15296,75.24772,849.01482,Pennsylvania
2016-06-30,49132.51431,11976.84827,15407.30306,19527.39,636.74976,673.04848,108.81031,785.16906,Pennsylvania
2016-09-30,61753.70237,17033.37235,21708.66793,21495.17,178.84389,483.39843,107.69005,790.14578,Pennsylvania
2016-12-31,52116.22736,12653.4433,16197.99827,20798.015,478.58332,1165.64614,69.57193,758.13007,Pennsylvania
2017-03-31,52639.47835,12122.79867,16704.96472,21126.052,761.20611,1011.27799,83.98706,830.19468,Pennsylvania
2017-06-30,48871.27642,11526.46282,15246.36318,19532.809,791.20869,957.17727,130.71298,773.7676,Pennsylvania
2017-09-30,57892.19916,11947.41266,22253.92944,21365.269,783.17751,655.39423,132.96198,846.9893,Pennsylvania
2017-12-31,54188.33961,12037.59686,18298.19018,21175.702,787.72331,966.71552,79.35983,823.09207,Pennsylvania
2018-03-31,53488.96506,12210.38515,16412.98575,21543.537,1028.67916,1089.94926,95.08364,779.83426,Pennsylvania
2018-06-30,49961.93945,10486.96363,16972.24552,19777.402,1087.6687,841.78004,148.52323,699.38403,Pennsylvania
2018-09-30,59108.24289,11376.39745,24123.80748,21176.919,1045.60227,627.06334,147.4496,768.98827,Pennsylvania
2018-12-31,52826.68251,10012.53802,18881.81983,20978.886,1099.80686,1008.12436,87.82195,797.59105,Pennsylvania
2019-03-31,58418.54208,11776.73397,22317.6539,21674.188,871.08285,981.57444,112.84154,754.66736,Pennsylvania
2019-06-30,51441.46807,7813.72946,20615.98137,20583.562,862.45402,801.52934,175.88872,720.11137,Pennsylvania
2019-09-30,63482.68083,9375.373,30316.8127,21557.265,894.54318,537.54704,180.83887,748.53506,Pennsylvania
2019-12-31,55652.63959,8963.09377,24789.89611,19414.637,875.04295,929.8482,105.55052,622.51722,Pennsylvania
2020-03-31,57365.53064,6175.1799,29120.79715,19444.59,687.56715,1099.23601,141.03199,753.79641,Pennsylvania
2020-06-30,50356.28385,4639.14983,25473.38525,17900.48,685.22468,917.68561,220.89657,707.68779,Pennsylvania
2020-09-30,66029.20999,6120.44642,38225.68855,19778.91,653.05653,544.59527,226.40636,693.11672,Pennsylvania
2020-12-31,56392.25467,6523.49481,27946.98901,19397.414,646.60865,1186.69011,140.69464,635.07957,Pennsylvania
2021-03-31,62753.99212,10053.92133,30715.479,19440.584,700.6219,1041.21613,189.96345,680.39078,Pennsylvania
2021-06-30,55917.51209,6751.43694,28988.40394,17931.791,639.78374,838.29653,300.22284,700.6183,Pennsylvania
2021-09-30,66555.19722,8938.70191,35796.20533,19877.78,621.36886,633.1892,291.1573,685.93246,Pennsylvania
2021-12-31,56421.6585,3539.98831,31845.88412,18652.077,618.45892,1022.44264,183.73523,689.85791,Pennsylvania
2022-03-31,60107.917055249934,5699.4002036143065,31894.567524158178,19888.86890376529,884.2599938970682,1226.6638488710685,208.53821592301864,646.6733225249859,Pennsylvania
2022-06-30,57084.762625145086,2783.8260807291663,32872.40512529852,19005.98690337139,918.4553897687294,1083.968505685519,231.739479209815,664.3053487827128,Pennsylvania
2022-09-30,64518.06890722438,4966.652411903284,37266.927003043646,20300.856427442726,602.4179966983837,930.5027755575468,234.4009675911153,691.7724182370971,Pennsylvania
2022-12-31,59012.74082932863,2238.1253780297266,34662.2870449357,19814.369388888685,804.0854963303266,1220.0163514987444,214.509649742291,665.2409175030912,Pennsylvania
2023-03-31,61505.64222872869,4144.563730160997,34819.37150590152,19930.586614991185,875.2423982826895,1286.8842238391078,230.39414130521143,614.2988460324323,Pennsylvania
2023-06-30,57993.78456283243,923.1064852332784,35963.03005220622,18859.170328729728,999.2966766681022,1143.8242202152524,251.2746360786428,630.653048006805,Pennsylvania
2023-09-30,66301.37996907427,3228.9158480559563,40663.06010775929,20360.96620896364,662.9438503146837,990.3831211860436,254.76677369580932,665.2431434461432,Pennsylvania
2023-12-31,59954.88497111052,108.51758010871708,37947.0097862439,19657.784724313824,883.6274309401736,1253.996397642609,236.33402482658343,619.3937928492796,Pennsylvania
2024-03-31,62552.27691662329,204.6511436051369,39937.5569878759,19823.63470762891,949.8973042482312,1329.6200837149793,248.16417642206443,624.3396056832157,Pennsylvania
2024-06-30,58172.82523891156,-2288.208749479425,39781.02954161218,18548.00870489551,793.3580855435682,1182.7350859270955,275.3287832875117,599.7055310343685,Pennsylvania
2024-09-30,67872.7638612153,948.2075382931072,45216.20307207672,19960.55745862333,518.5015044367368,1021.9926051772416,277.54957982458166,613.6261022251924,Pennsylvania
2024-12-31,61182.304841982696,-1460.2550951476587,41043.14304976167,19467.933332779463,680.9004515876184,1378.5129514545686,253.8619504568619,590.3167397986213,Pennsylvania
2001-03-31,1456.894,0.0,1401.59,0.0,0.608,0.0,0.0,27.511,Rhode Island
2001-06-30,1729.845,0.0,1688.575,0.0,0.722,0.0,0.0,26.139,Rhode Island
2001-09-30,2247.811,0.0,2207.452,0.0,0.942,0.0,0.0,24.831,Rhode Island
2001-12-31,2067.342,0.0,2027.513,0.0,0.871,0.0,0.0,25.135,Rhode Island
2002-03-31,1817.109,0.0,1653.892,0.0,0.947,0.0,0.0,148.661,Rhode Island
2002-06-30,1492.714,0.0,1305.408,0.0,0.78,0.0,0.0,174.187,Rhode Island
2002-09-30,1744.984,0.0,1538.818,0.0,0.911,0.0,0.0,188.497,Rhode Island
2002-12-31,2001.957,0.0,1812.302,0.0,1.046,0.0,0.0,173.787,Rhode Island
2003-03-31,1603.324,0.0,1553.495,0.0,1.717,0.0,0.0,25.445,Rhode Island
2003-06-30,962.619,0.0,926.767,0.0,1.029,0.0,0.0,24.66,Rhode Island
2003-09-30,1710.911,0.0,1668.612,0.0,1.833,0.0,0.0,25.564,Rhode Island
2003-12-31,1344.29,0.0,1306.122,0.0,1.441,0.0,0.0,26.099,Rhode Island
2004-03-31,1062.21152,0.0,1024.8383,0.0,1.36524,0.0,0.0,23.76566,Rhode Island
2004-06-30,1351.6142,0.0,1312.7663,0.0,1.36524,0.0,0.0,25.53534,Rhode Island
2004-09-30,1335.62202,0.0,1295.5983,0.0,1.36524,0.0,0.0,26.71115,Rhode Island
2004-12-31,1189.972,0.0,1150.7043,0.0,1.36524,0.0,0.0,25.51413,Rhode Island
2005-03-31,1152.36383,0.0,1135.53399,0.0,1.86337,0.0,0.0,0.0,Rhode Island
2005-06-30,1653.14736,0.0,1642.17293,0.0,1.84686,0.0,0.0,0.0,Rhode Island
2005-09-30,1833.75199,0.0,1814.77002,0.0,1.06902,0.0,0.0,0.0,Rhode Island
2005-12-31,1414.0309,0.0,1396.91331,0.0,1.95476,0.0,0.0,0.0,Rhode Island
2006-03-31,1178.3154,0.0,1128.83408,0.0,1.53078,0.0,0.0,38.31293,Rhode Island
2006-06-30,1255.21216,0.0,1211.77985,0.0,1.64175,0.0,0.0,34.2003,Rhode Island
2006-09-30,1954.68957,0.0,1907.05086,0.0,1.57726,0.0,0.0,38.21032,Rhode Island
2006-12-31,1579.50742,0.0,1532.56198,0.0,1.15921,0.0,0.0,38.18945,Rhode Island
2007-03-31,1459.44914,0.0,1401.93679,0.0,1.12257,0.0,0.0,37.91624,Rhode Island
2007-06-30,1402.63684,0.0,1359.25461,0.0,1.40888,0.0,0.0,36.97937,Rhode Island
2007-09-30,2366.06139,0.0,2321.7482,0.0,0.7125400000000001,0.0,0.0,39.68977,Rhode Island
2007-12-31,1821.69658,0.0,1773.83238,0.0,1.12003,0.0,0.0,40.17163,Rhode Island
2008-03-31,1677.71159,0.0,1629.64888,0.0,1.25526,0.0,0.0,37.59685,Rhode Island
2008-06-30,1863.56637,0.0,1819.85765,0.0,1.38296,0.0,0.0,39.56041,Rhode Island
2008-09-30,2093.97085,0.0,2048.05821,0.0,1.20582,0.0,0.0,40.10623,Rhode Island
2008-12-31,1752.01698,0.0,1699.98315,0.0,1.13297,0.0,0.0,41.14352,Rhode Island
2009-03-31,1876.96083,0.0,1829.94271,0.0,1.21829,0.0,0.0,33.81909,Rhode Island
2009-06-30,1627.30171,0.0,1586.80338,0.0,1.31093,0.0,0.0,37.48714,Rhode Island
2009-09-30,2335.47553,0.0,2295.17757,0.0,1.11318,0.0,0.0,37.26002,Rhode Island
2009-12-31,1857.08639,0.0,1818.43412,0.0,1.09359,0.0,0.0,36.03377,Rhode Island
2010-03-31,1690.03834,0.0,1650.98413,0.0,1.032,0.7670300000000001,0.0,31.86671,Rhode Island
2010-06-30,1872.29194,0.0,1834.46949,0.0,1.02682,0.61697,0.0,35.16799,Rhode Island
2010-09-30,2374.93854,0.0,2334.01688,0.0,0.5675300000000001,0.51732,0.0,34.88632,Rhode Island
2010-12-31,1801.45019,0.0,1763.81089,0.0,1.07965,1.22269,0.0,35.02798,Rhode Island
2011-03-31,1989.06491,0.0,1951.26397,0.0,1.79995,0.8412000000000001,0.0,27.76792,Rhode Island
2011-06-30,1947.32272,0.0,1910.25222,0.0,2.37842,0.5598000000000001,0.0,32.53104,Rhode Island
2011-09-30,2523.85696,0.0,2485.33117,0.0,1.36746,0.48244,0.0,33.24852,Rhode Island
2011-12-31,2262.02797,0.0,2224.05688,0.0,1.86519,1.02857,0.0,33.8575,Rhode Island
2012-03-31,1987.33222,0.0,1956.66632,0.0,1.20145,0.40765,0.0,24.37682,Rhode Island
2012-06-30,2055.6022,0.0,2023.67941,0.0,1.21474,0.30172,0.0,25.33841,Rhode Island
2012-09-30,2555.6746,0.0,2524.32353,0.0,0.7428800000000001,0.25483,0.0,25.4968,Rhode Island
2012-12-31,1710.42683,0.0,1680.33134,0.0,1.10693,0.4158,0.0,25.30297,Rhode Island
2013-03-31,901.54163,0.0,873.23944,0.0,1.15719,0.7268,0.0,0.16837,Rhode Island
2013-06-30,1887.0967,0.0,1868.50322,0.0,1.40622,0.6067300000000001,0.0,13.89149,Rhode Island
2013-09-30,2194.53947,0.0,2180.90453,0.0,1.00064,0.50185,0.0,7.50803,Rhode Island
2013-12-31,1263.62892,0.0,1216.44323,0.0,0.8830300000000001,0.75463,0.0,26.56446,Rhode Island
2014-03-31,984.24906,0.0,849.70862,0.0,0.92514,3.06235,3.91777,46.07596,Rhode Island
2014-06-30,1654.27381,0.0,1591.157,0.0,1.33217,2.24827,6.36901,55.29486,Rhode Island
